m_id,prime,C1,C2,C3,C4,C5,C6,Valence,Arousal,like,u_id
37,va,2,0,-2,1,2,-2,0,1,0,14
99,popular,1,2,-1,-1,-2,-1,1,1,1,19
45,va,0,-2,0,-1,-1,-2,-1,0,-1,14
10,popular,1,1,-2,0,-1,-2,0,0,0,14
21,va,1,2,-2,-1,-2,2,2,1,2,19
32,lyrics,2,1,-1,0,-2,-2,1,0,0,14
65,none,-2,1,2,-2,-2,2,1,-2,1,19
19,popular,-2,0,1,-2,1,-2,0,-2,0,14
56,none,2,-1,1,1,-1,-2,0,1,0,14
82,none,-1,-1,-2,-1,-2,-1,1,1,-2,19
47,va,2,2,1,-1,-2,0,1,-1,2,14
75,va,-1,-1,1,-2,-1,-2,0,-1,0,19
38,popular,1,-2,2,-2,-2,-1,-1,-2,-1,19
41,lyrics,1,1,2,1,-2,0,-1,1,0,19
15,va,2,-1,2,-1,-2,1,0,-1,0,19
1,none,-1,-2,1,1,0,0,-1,1,1,19
64,popular,0,-2,1,0,-1,-2,-1,0,-1,14
94,va,-1,2,-2,-1,-2,2,1,1,1,19
71,lyrics,2,2,-2,-1,-2,-2,2,-1,1,14
87,va,2,-1,0,0,0,-2,0,0,0,14
17,lyrics,-2,-1,1,1,-2,-1,-1,1,-1,19
4,none,1,0,0,-1,-2,-2,0,-1,0,14
33,popular,2,0,-2,1,-2,-2,1,1,0,14
6,none,-1,-2,1,0,0,-2,0,0,-1,14
60,va,1,1,-2,1,-2,-2,-1,1,0,19
58,none,1,1,0,0,-1,-2,0,0,0,14
79,va,1,2,1,2,-2,-1,1,2,1,19
61,popular,0,2,2,-2,-2,-2,1,-2,1,14
42,popular,2,1,-1,0,-1,-2,0,0,1,14
53,popular,-1,-1,-2,0,-2,0,0,-1,-1,19
96,none,0,2,1,-2,0,0,1,-2,1,14
68,none,1,0,1,0,0,-2,0,0,0,14
97,va,0,2,0,0,-2,-2,0,0,0,14
17,va,1,-2,1,0,0,-2,0,0,-1,14
76,none,1,-1,-2,1,0,-2,0,1,0,14
67,none,1,-2,2,0,0,-2,0,0,-1,14
16,lyrics,1,1,2,1,1,1,0,1,0,18
28,va,1,1,1,1,1,1,1,1,1,19
70,none,1,1,1,0,0,1,0,-1,0,18
32,none,2,1,0,2,1,1,2,1,2,18
10,va,0,-1,1,1,-2,1,1,2,0,19
67,va,0,0,1,0,1,1,0,-1,0,18
12,popular,0,1,1,1,-2,0,1,1,0,19
100,va,1,-1,1,-1,-1,0,1,1,0,19
52,va,1,1,0,-1,0,1,1,-1,1,18
14,none,-1,-1,1,1,-2,-1,-1,1,0,19
85,lyrics,-1,-1,1,1,-2,0,0,1,0,19
32,va,0,-1,-2,1,-2,0,0,1,2,19
29,va,1,1,-1,1,1,1,0,1,1,18
18,lyrics,2,2,1,2,-2,0,2,1,2,19
98,lyrics,1,0,1,1,-2,1,0,1,1,19
9,va,0,2,-1,-1,-2,2,2,-2,2,19
96,va,-2,1,-1,-2,2,1,0,-2,0,19
49,popular,-2,1,-1,-1,-2,1,2,1,1,19
87,lyrics,1,1,1,2,1,1,1,2,1,19
19,va,2,-1,1,-2,-2,-2,-1,-2,-2,19
29,popular,2,-1,1,-2,-2,-2,-1,-2,-2,19
5,lyrics,-1,1,0,-2,2,2,1,-2,0,19
11,va,1,1,1,-2,-2,-1,-1,-1,0,19
55,lyrics,2,2,1,1,1,1,2,2,1,18
68,popular,-1,1,-1,1,-1,0,-1,2,2,19
44,va,0,1,1,1,-2,1,0,2,1,19
20,popular,0,1,2,-1,-2,0,-1,-2,-1,19
47,lyrics,1,2,-1,-1,-2,2,1,1,2,19
11,none,-1,-1,1,0,1,1,-1,-1,1,18
46,popular,-1,-1,-2,0,-2,0,1,0,-1,19
71,none,2,1,-1,1,-1,1,2,0,2,18
4,lyrics,2,2,1,2,-2,0,2,1,2,19
77,lyrics,2,2,-2,1,1,2,2,1,2,18
67,lyrics,1,-2,2,1,-2,-1,-2,1,0,19
45,none,2,1,1,-1,1,1,1,1,0,18
33,none,0,0,-1,2,-2,0,1,1,1,19
50,va,2,2,2,2,-1,0,1,2,2,19
99,va,2,1,-1,1,0,0,1,1,0,18
36,none,-1,-1,1,-1,-2,-1,0,-2,0,19
89,none,1,1,-1,1,1,2,1,1,1,18
63,lyrics,1,-1,1,1,-2,0,-1,1,0,19
57,lyrics,1,-1,-2,1,1,-1,0,1,0,19
40,popular,1,-1,0,1,-2,-1,-1,1,-1,19
52,none,0,1,1,1,-2,1,1,0,0,19
57,va,0,-2,-2,-1,1,-1,0,2,0,19
5,va,0,1,0,-2,2,2,1,-2,0,19
74,lyrics,-1,1,1,-1,1,0,-1,-2,0,18
80,none,1,-1,1,1,-2,0,0,1,1,19
2,popular,2,2,-2,2,2,2,2,1,2,18
71,popular,2,2,1,2,-2,0,2,2,2,19
21,lyrics,1,1,-1,0,1,1,1,-1,0,18
60,none,1,0,-1,1,-2,0,-1,1,0,19
5,none,0,1,-1,0,1,1,1,-1,1,18
41,popular,2,1,0,2,1,1,1,1,2,18
54,va,1,1,-1,1,-2,0,1,1,0,19
91,none,1,0,1,-1,-2,-1,0,-1,0,19
34,popular,1,1,-1,1,1,1,1,1,1,18
60,lyrics,1,1,-1,1,1,1,1,1,0,18
30,lyrics,1,-1,-2,1,-2,-1,0,2,0,19
40,lyrics,2,0,1,2,1,-1,-1,1,1,18
15,popular,1,1,1,-1,-2,1,-1,-2,0,19
40,none,0,1,1,0,-2,0,0,1,0,19
82,popular,1,0,-1,1,1,-1,0,1,0,18
3,none,-1,2,0,-2,-2,1,1,1,1,19
88,popular,0,1,1,-2,-2,-1,-1,-2,1,19
26,lyrics,1,1,-2,1,-2,-2,1,1,1,19
52,lyrics,1,1,1,-1,-2,1,1,1,1,19
34,lyrics,0,1,-1,2,-2,1,1,1,1,19
47,popular,0,2,-1,-2,-1,1,2,-1,2,19
24,popular,-1,-1,1,-2,-2,-2,-1,-2,-1,19
22,va,0,1,1,1,-2,0,-1,1,1,19
46,lyrics,1,1,1,-1,1,1,1,-1,0,18
59,none,2,1,0,1,1,1,1,-1,1,18
80,lyrics,-1,1,1,-1,1,0,0,-1,0,18
98,va,0,-1,1,1,-1,0,0,1,0,18
63,popular,1,1,1,1,1,0,0,1,0,18
92,popular,2,2,-1,0,2,1,2,1,2,18
8,popular,1,0,0,1,-1,-1,0,1,1,12
32,lyrics,1,1,-1,1,-2,0,0,1,1,12
50,none,0,0,0,1,-1,-2,0,1,2,12
61,popular,-1,0,1,-2,-1,-1,0,-1,1,12
82,lyrics,0,0,1,0,-1,0,0,0,-1,12
90,none,0,0,0,2,-2,-1,0,2,0,12
73,none,1,1,-1,1,-1,0,1,1,1,12
66,popular,1,0,0,-1,-2,0,0,-1,0,12
98,none,0,0,0,1,-1,0,0,0,0,12
68,none,1,0,0,0,1,-1,-1,0,0,12
58,none,0,1,0,2,-2,-1,0,2,1,12
27,none,-1,0,1,-2,-1,0,-1,-1,0,12
83,lyrics,1,1,-1,1,0,0,1,0,1,12
89,va,1,1,-1,0,-1,1,1,0,1,12
71,lyrics,0,0,1,-1,1,0,-1,0,2,12
39,popular,1,2,-1,0,-1,1,2,0,2,12
13,popular,0,0,0,-2,0,-1,1,-1,-1,12
9,lyrics,1,0,0,0,-2,1,0,0,1,12
51,none,1,1,0,-1,1,-1,0,-1,0,12
18,popular,1,0,2,2,0,1,0,2,2,12
31,va,0,1,-1,0,-1,1,1,0,0,12
69,none,0,0,1,1,1,-1,-1,1,0,12
17,va,0,0,1,1,-1,-2,0,0,0,12
33,popular,0,0,0,1,-1,0,0,1,-1,12
12,lyrics,1,1,-1,2,-1,0,0,2,2,12
44,lyrics,1,2,1,2,1,2,2,1,2,18
72,va,1,0,0,2,-2,-1,0,2,2,12
2,none,1,0,0,2,-1,-1,0,2,0,12
87,none,2,2,1,1,1,2,1,1,1,10
13,va,2,2,1,1,1,2,1,1,1,10
67,none,0,0,0,1,1,-1,0,0,-1,12
28,popular,2,1,0,1,1,1,0,1,0,10
43,lyrics,1,0,-1,1,0,0,0,1,0,12
85,popular,1,0,0,2,-2,-1,0,2,1,12
58,va,2,1,0,2,1,-1,-1,1,0,10
55,none,1,0,0,1,-1,1,0,1,1,12
69,popular,1,1,0,1,-2,0,-1,1,0,10
62,none,1,-1,0,2,-2,-2,0,2,1,10
86,lyrics,1,1,-2,1,0,0,0,1,-1,10
90,lyrics,1,-2,-2,2,1,1,-1,1,1,10
65,popular,0,0,1,0,-1,-1,-1,-1,1,12
41,popular,1,0,2,2,-1,-2,-1,2,-1,10
24,lyrics,0,0,1,-1,2,0,0,-1,0,12
95,popular,1,1,0,1,1,0,1,1,1,18
38,va,0,-1,1,-2,-2,-1,-1,-1,0,12
29,none,0,0,0,2,-1,-1,0,2,0,12
15,lyrics,1,1,2,0,1,-1,-1,0,-1,10
36,lyrics,1,0,-1,0,-2,-1,0,0,0,12
59,va,0,1,-1,0,-2,1,1,0,1,12
100,popular,1,1,-1,1,-1,-1,0,1,0,12
72,none,2,1,1,2,-2,1,1,1,0,10
19,popular,0,-1,1,-1,-1,-1,-1,0,-1,12
39,none,2,2,-2,0,-2,1,1,0,1,10
21,popular,1,1,-1,0,1,1,1,0,0,12
37,popular,1,1,-2,2,2,1,1,2,2,10
93,va,1,0,0,0,-1,-1,0,0,0,12
57,popular,2,1,-2,2,1,-2,0,2,-1,10
23,popular,2,2,-2,2,1,0,1,2,0,10
3,lyrics,2,1,-2,1,1,0,1,1,1,10
64,popular,0,0,1,1,-2,-2,-1,-1,-1,12
97,va,1,1,-1,1,-1,1,2,2,2,12
50,lyrics,2,2,-2,2,1,0,2,2,2,18
80,popular,1,0,0,0,0,0,0,0,-1,12
50,lyrics,2,0,0,2,-1,-1,0,1,1,10
3,popular,0,1,-1,0,1,1,0,-1,1,12
13,va,-2,0,1,-1,2,-2,-1,-2,-1,18
92,popular,2,1,1,2,1,1,0,1,-1,10
30,popular,1,0,0,1,-2,-2,0,0,0,12
97,none,2,2,-2,1,-2,1,0,1,1,10
16,popular,1,0,0,1,-2,0,0,0,0,12
91,lyrics,1,0,1,1,-2,-1,0,1,0,12
63,va,1,0,0,1,-1,0,0,1,0,12
17,none,2,1,1,0,1,-1,0,-1,0,18
74,popular,-1,0,-2,-2,2,0,0,0,-1,12
61,none,0,0,1,-2,-2,1,1,-1,0,10
48,none,1,1,1,-1,1,0,0,-1,0,18
100,none,1,-1,1,1,1,-2,-1,1,1,10
89,none,2,1,-2,1,-2,1,1,1,0,10
53,none,1,1,1,1,1,0,-1,1,-2,10
42,none,1,-1,1,1,1,1,0,1,1,10
19,lyrics,1,-1,1,-1,0,-2,-1,-1,0,18
20,none,0,0,-2,-2,0,1,-1,-2,0,10
30,none,1,1,-1,1,1,-1,1,1,1,18
99,va,2,0,-2,2,1,-1,1,2,-2,10
59,none,-1,1,1,-2,-2,2,1,-1,0,10
16,lyrics,0,0,1,-1,1,0,-1,-1,-1,10
65,lyrics,0,1,1,1,1,1,-1,-1,1,18
45,none,1,-1,1,1,-2,-1,0,0,0,10
36,none,-2,-2,2,-2,-2,-2,-2,-1,-1,5
10,none,1,-2,-1,1,0,0,-1,1,0,10
61,none,1,1,1,-1,1,1,0,-1,1,18
32,none,2,0,1,2,-2,-1,0,2,0,10
98,lyrics,-1,0,0,1,-2,-1,-1,1,0,5
84,lyrics,2,-1,1,2,-1,-1,0,1,1,10
62,lyrics,-1,0,-2,-2,-2,-2,1,1,0,5
57,popular,1,0,0,1,1,-2,0,1,-1,18
44,lyrics,2,0,1,2,-1,1,1,2,1,10
2,popular,2,1,-1,1,0,1,0,1,-2,10
61,lyrics,-2,-2,1,-2,-2,-1,0,-2,0,5
24,none,1,0,0,0,1,-2,0,-1,-1,18
70,none,-2,-1,2,-2,-2,1,-2,-1,0,10
13,lyrics,-2,-2,1,-2,-2,-2,-1,-2,-1,5
98,va,0,-1,1,1,1,-1,-1,1,-2,10
51,va,2,2,-1,0,1,1,0,-1,1,18
64,none,-1,-2,1,-1,-2,-2,-1,-1,-2,5
68,popular,1,-1,-2,0,-1,0,1,0,1,5
34,popular,2,2,1,1,-2,1,1,1,1,10
56,va,0,0,-2,0,-2,-2,1,1,0,5
29,va,1,1,1,2,-2,-1,-1,1,0,10
31,lyrics,-2,-2,0,-2,-1,-1,0,-1,-1,5
84,lyrics,2,1,1,2,1,1,1,1,1,18
63,popular,1,1,0,1,-2,1,-1,1,0,10
8,none,1,0,1,1,0,-2,-1,0,0,18
21,lyrics,2,1,-2,0,-2,1,2,1,1,10
96,va,-2,-1,0,-2,2,-1,0,-2,-1,5
12,none,2,2,-2,2,1,0,2,1,2,18
49,lyrics,1,2,-2,1,-2,1,2,1,2,10
75,popular,0,0,1,-1,2,1,0,0,-2,10
74,lyrics,-2,-2,2,-2,1,1,-2,-2,-1,10
15,lyrics,1,0,2,1,1,1,1,1,0,18
95,popular,1,1,1,2,1,1,-1,1,1,10
6,lyrics,1,1,1,1,0,-1,0,-1,1,18
35,lyrics,2,1,1,2,-2,-2,0,2,0,10
33,lyrics,2,-2,1,2,-2,0,1,2,1,10
91,popular,2,-2,1,0,-2,1,0,0,-1,10
76,popular,2,1,0,1,1,-1,0,2,0,18
55,lyrics,2,1,-2,2,1,1,-1,2,0,10
26,va,2,1,-2,2,-2,0,1,2,1,10
35,lyrics,1,1,-1,1,0,-1,1,1,1,18
7,popular,2,-1,1,2,-2,0,0,2,1,10
18,none,2,1,-1,1,-1,0,1,1,0,18
73,va,1,1,1,2,-2,0,1,1,0,10
38,lyrics,-2,-2,2,-2,-2,-2,-2,-2,-1,10
20,none,1,1,0,0,1,1,1,1,1,18
54,none,1,-1,1,0,-2,1,-1,0,-1,10
4,va,1,-2,1,-2,-2,1,-1,0,1,10
49,lyrics,2,2,-1,1,0,0,2,1,2,18
94,lyrics,1,1,-1,1,0,1,1,1,1,18
93,lyrics,2,2,-1,1,-1,1,1,1,1,18
53,none,2,1,-2,0,0,2,1,1,1,18
96,lyrics,2,2,-1,2,-1,2,1,0,1,18
75,popular,1,1,-1,1,1,0,1,1,0,18
81,none,2,1,-1,1,0,-2,0,-1,0,18
33,lyrics,1,1,0,1,0,1,0,1,0,18
85,none,2,1,-1,2,0,0,1,2,1,18
96,lyrics,-1,-1,1,-2,2,0,1,-1,-1,10
24,none,-2,-2,0,-2,1,-2,-2,-2,-2,10
14,va,2,-1,1,2,-2,0,-1,1,0,10
1,va,2,1,-1,1,-1,1,0,0,0,18
8,none,2,-1,0,2,1,0,-1,1,0,10
73,lyrics,1,1,-1,1,-2,1,2,1,1,19
12,none,2,1,1,1,-2,1,0,1,1,10
67,va,2,-2,1,1,1,1,-1,1,0,10
100,lyrics,1,0,1,1,-1,-1,-1,1,0,19
94,lyrics,-1,1,-2,1,-2,1,1,-1,0,10
39,va,1,2,1,1,-2,2,2,1,1,19
31,popular,-1,0,1,0,-2,1,0,0,0,10
9,popular,0,2,1,-1,-2,2,2,1,1,19
25,lyrics,2,0,-2,1,1,1,0,1,-1,19
64,lyrics,1,-2,1,1,-2,-2,-1,1,-1,10
94,none,-2,1,-1,-1,-2,1,1,1,0,19
1,va,1,-1,1,1,-2,1,0,0,1,10
43,va,2,1,0,1,1,1,1,1,0,18
84,popular,1,1,1,1,-2,0,1,1,0,19
17,none,2,-1,1,2,1,0,-1,1,0,10
65,va,2,0,2,-2,-2,1,-1,-2,1,19
47,none,1,2,0,-1,-2,1,1,0,0,10
49,none,0,2,-1,1,-2,-1,1,1,1,19
62,none,2,2,-1,2,0,-1,1,2,1,18
80,lyrics,0,1,1,1,-2,-1,-1,1,-1,10
70,popular,-1,0,1,-2,-2,1,1,-2,1,19
2,va,1,1,-1,1,-2,1,2,1,1,19
82,popular,2,-2,1,1,-2,-2,-1,1,-2,10
1,popular,1,-1,-1,1,-1,-1,-1,1,0,19
78,va,1,-1,1,1,-2,1,0,1,1,10
28,none,1,1,-1,1,-2,1,1,1,2,19
66,none,1,2,-1,1,-2,1,1,1,1,10
64,lyrics,1,1,1,1,1,-2,-1,0,-2,18
18,va,1,2,-1,2,-2,1,1,1,2,19
93,popular,0,-1,-2,0,-1,0,0,0,0,5
62,popular,1,1,-1,1,-2,-1,1,1,1,19
92,none,2,1,1,2,-2,1,2,2,2,19
42,va,0,-1,-2,-2,1,0,1,0,0,5
38,none,2,0,1,-2,-2,1,0,-2,0,19
36,popular,1,2,0,-1,0,0,1,-1,2,18
90,va,-1,0,-2,1,-2,-1,0,2,0,19
9,none,2,1,-1,1,1,1,1,0,1,18
55,va,1,1,0,2,-2,0,0,2,0,19
61,va,1,0,1,-2,-2,1,0,-2,0,19
89,lyrics,1,2,1,1,-2,2,2,0,2,19
10,lyrics,1,0,-2,1,-1,0,0,1,0,19
25,none,0,1,-1,-2,1,1,1,-2,1,18
79,popular,0,0,1,2,-2,0,0,2,1,19
51,popular,0,1,-2,-2,2,1,0,-2,0,19
74,none,-2,-1,-2,-2,1,0,0,-2,-1,19
43,popular,1,2,-1,1,-2,1,1,2,2,19
98,popular,0,0,-1,0,-2,-1,0,1,-1,19
72,popular,1,1,1,1,-2,0,0,2,1,19
7,none,-1,1,0,1,-2,0,1,1,0,19
38,lyrics,-1,1,0,-2,-1,-1,0,-2,1,18
14,popular,2,-1,1,1,-2,-1,-1,1,0,19
86,none,2,-1,-1,-1,0,-1,0,-2,0,19
4,popular,1,2,1,2,0,2,2,2,2,19
66,none,1,1,0,-1,0,-1,0,-1,1,18
85,va,-1,1,0,0,-2,0,1,1,0,19
67,popular,-1,-2,1,1,1,-1,-2,1,-1,19
93,none,-1,1,1,1,-2,0,1,1,1,19
48,popular,1,2,1,2,-2,1,1,2,1,19
13,none,2,-1,1,-2,-2,-1,-1,-2,-1,19
10,va,-1,-1,-2,-1,1,0,0,0,0,5
67,lyrics,0,-2,0,0,1,-1,-1,1,-1,5
79,va,0,-1,-1,2,-2,0,0,2,0,5
46,va,1,1,-1,1,-2,1,1,1,1,19
19,none,2,-2,1,-2,-2,-2,-1,-2,-2,19
45,lyrics,0,-1,1,1,-2,-1,-1,1,0,19
60,va,1,0,-2,-1,-2,-2,0,0,0,5
11,popular,1,-1,1,1,-2,0,-1,0,-1,19
89,popular,1,1,-2,-1,-2,1,1,0,0,5
27,popular,0,1,-1,-2,1,1,1,-1,1,19
36,va,1,-1,1,-2,-2,-1,-1,-2,-1,19
3,va,0,0,-2,-2,0,-1,0,0,0,5
53,lyrics,-1,1,-1,1,-2,1,1,1,2,19
57,lyrics,1,0,-2,0,-1,-2,0,0,0,5
56,lyrics,1,1,2,1,-2,0,0,2,1,19
96,popular,0,1,-1,-2,2,1,1,-2,0,19
41,lyrics,0,-2,2,1,-1,-2,-1,2,-1,5
37,none,1,1,-2,1,2,2,0,1,0,19
32,va,0,0,-2,1,-2,-1,0,1,0,5
68,lyrics,1,2,0,1,-2,1,1,1,2,19
45,popular,0,-2,-2,0,0,-2,0,1,-1,5
20,lyrics,1,1,1,-1,-2,0,0,-2,1,19
77,va,2,2,-2,1,0,1,2,1,1,5
75,lyrics,1,0,1,1,-2,-2,-1,0,-1,19
87,popular,1,2,-1,2,-2,1,1,2,1,19
16,va,-2,-2,-1,-1,0,-1,0,0,0,5
82,va,-1,-1,-1,1,-2,-1,0,-1,-2,19
80,va,-1,-1,-1,0,-2,-1,-1,1,0,5
46,popular,-1,0,-2,-1,0,0,0,0,0,5
99,popular,-2,-2,-2,-1,-2,-2,0,0,0,5
75,va,0,-1,-2,-2,-2,-2,0,0,0,5
58,popular,0,0,-1,2,-2,-1,0,2,0,5
29,popular,0,-2,0,1,-1,-1,-1,1,0,5
28,va,1,2,-2,-1,0,1,1,1,0,5
33,none,1,1,-2,1,-2,0,1,1,0,5
25,popular,-2,1,-2,-2,1,0,0,-1,0,5
73,popular,2,2,-2,2,-2,2,2,1,2,5
49,popular,1,1,-2,-2,-2,0,1,0,1,5
54,va,-1,-2,-1,1,-2,-2,0,0,-1,5
61,va,-2,0,2,-2,-2,0,-1,-2,-1,5
76,lyrics,-1,-2,1,1,-2,-2,0,1,-2,5
13,none,-2,-2,2,-2,-2,-2,-1,-2,-2,5
16,none,0,-1,0,-2,-2,0,-1,0,0,5
55,va,0,-1,-1,-1,1,-1,0,0,0,5
42,lyrics,0,0,-1,-1,1,0,0,0,0,5
26,lyrics,0,0,-2,0,-2,-1,0,0,0,5
53,lyrics,0,0,-1,-2,1,1,1,1,-1,5
11,popular,-2,-2,1,-2,-2,-2,-1,-1,0,5
29,lyrics,0,0,-1,0,-2,-2,-1,1,0,5
18,va,-1,-1,0,-1,-1,-2,0,-1,-1,5
21,none,-1,1,-2,-2,-2,0,1,0,0,5
89,lyrics,0,1,-2,-1,-2,0,1,0,0,5
1,popular,0,-2,-2,-2,-1,-1,0,-1,0,5
90,va,-1,-2,0,0,-1,-2,0,1,0,5
58,lyrics,0,-1,0,0,-2,-1,0,1,-1,5
57,va,0,-2,-2,0,-1,-2,0,0,0,5
3,none,-1,-1,0,-2,0,-1,0,-1,0,5
80,none,-1,-2,1,-2,0,-1,0,0,-1,5
77,none,1,1,-2,-1,-2,1,1,1,1,5
4,popular,1,-1,1,-2,-1,0,0,0,2,5
71,popular,0,-1,0,-2,-2,0,-1,-1,2,5
60,none,-1,-1,-2,-2,-2,-2,0,0,0,5
93,none,-1,0,0,-2,1,-1,0,0,0,5
97,popular,1,0,-2,-1,-2,0,0,0,0,5
81,va,0,-2,-2,-1,-2,-2,0,0,-2,5
100,lyrics,0,-2,-1,-2,0,-1,0,0,0,5
86,none,-1,0,0,-1,-2,-2,-1,-1,0,5
17,popular,-2,-2,1,-2,0,-2,-1,0,-1,5
6,va,-2,-2,1,1,-2,-2,-1,0,-1,5
23,lyrics,1,0,-2,0,-1,-1,1,0,1,5
49,none,0,1,-2,-2,-1,0,2,0,1,5
63,none,-1,-2,1,-2,-2,0,0,1,1,5
10,lyrics,-2,-2,-2,-2,1,0,0,-1,0,5
33,va,0,0,-2,1,0,-1,1,1,0,5
64,va,-2,-2,2,0,-1,-2,-2,-2,-2,5
28,none,-1,0,-1,-2,-1,1,0,0,0,5
9,popular,-1,-1,-1,-2,-2,-2,-1,0,0,5
72,popular,0,-2,1,0,-2,0,0,1,0,5
65,va,-2,-2,2,-2,-2,0,-2,-2,0,5
83,popular,1,1,-2,-1,0,1,1,0,0,5
70,popular,-2,-2,1,-2,-2,-1,-1,-2,0,5
74,none,-2,-2,-1,-2,2,-2,0,-1,0,5
67,popular,0,-2,2,-1,1,-2,-1,0,-2,5
69,va,-1,-1,-1,0,-1,-2,0,0,0,5
37,none,-1,0,-2,-1,1,0,1,-1,-2,5
25,lyrics,-2,-2,1,-2,0,0,0,-2,-1,5
51,popular,-1,-2,1,-2,-1,-1,-1,-2,-1,5
99,none,-1,0,-2,-2,-2,-2,0,0,1,5
24,popular,-2,-2,-1,-2,2,-2,0,-2,-2,5
30,lyrics,-1,-2,-2,0,-1,-2,0,0,0,5
73,lyrics,1,1,-1,0,-2,0,1,0,1,5
52,lyrics,1,0,-1,0,-2,-1,1,0,0,5
5,va,-2,0,-1,-2,1,2,1,-2,0,5
56,lyrics,0,-2,1,1,-1,-2,-1,1,-1,5
98,popular,-1,-2,0,1,-2,-2,0,0,0,5
95,lyrics,1,0,0,1,-1,-2,0,1,0,5
32,popular,-1,-2,2,1,0,-1,-1,1,0,5
38,none,-2,-2,1,-2,-2,-2,-1,-2,0,5
45,lyrics,-2,-2,0,-2,-1,-2,0,0,0,5
68,lyrics,1,1,-2,1,0,-1,1,0,1,5
59,lyrics,0,1,-2,-2,-2,2,1,-2,0,5
14,popular,-2,-2,1,-1,-1,-2,-1,0,-1,5
31,popular,2,2,-1,1,1,1,2,1,2,18
79,lyrics,2,1,-1,2,0,1,2,2,2,18
43,popular,1,1,0,0,-2,0,0,1,1,5
14,va,1,1,0,-1,0,1,0,-1,0,18
46,va,-1,-2,-2,-2,-2,-2,0,0,0,5
72,none,1,1,0,1,0,1,1,1,1,18
26,va,2,1,-1,1,0,0,1,1,0,18
97,none,1,1,0,1,0,1,1,1,1,18
92,none,-1,-1,-1,0,-1,0,0,-1,0,5
27,lyrics,1,1,-1,1,1,2,1,1,1,18
91,none,-2,-2,0,-2,-2,-2,-1,-1,-1,5
42,none,1,1,-1,1,1,1,1,1,1,18
28,popular,1,1,-1,1,1,2,1,-1,1,18
62,popular,0,0,0,-1,-2,-2,0,0,0,5
66,lyrics,0,0,0,-2,-2,-2,0,0,0,5
82,va,-2,-2,1,-1,-2,-1,-1,-1,-1,5
15,popular,-2,-2,2,-2,-1,-1,-1,-1,0,5
36,va,-2,-2,1,-2,-2,-2,-1,-2,-1,5
27,popular,-1,-2,0,-2,2,1,0,-2,-1,5
8,va,1,-2,1,-1,-2,-1,0,0,0,5
96,popular,-1,1,-1,-2,2,0,0,-2,-1,5
44,none,0,0,0,-1,-2,1,0,0,1,5
34,lyrics,0,-2,0,-1,-1,0,-1,-1,0,5
100,none,0,1,0,0,1,1,0,0,0,18
84,popular,0,-2,2,1,-2,0,-2,1,0,5
7,popular,1,1,0,0,0,1,0,0,0,18
20,lyrics,-2,-2,0,-2,-2,0,-1,-2,0,5
31,none,0,-2,0,-2,-1,-2,0,-2,0,5
69,popular,1,2,0,0,0,1,1,0,1,18
94,none,-1,-1,0,-1,-2,0,-1,-1,0,5
88,popular,-2,0,0,-2,-2,-2,-1,-2,-1,5
54,none,1,1,0,1,0,1,1,1,1,18
75,lyrics,1,0,-2,-2,1,-2,0,-1,-1,5
37,popular,1,1,-1,0,2,1,1,0,1,18
47,popular,0,1,0,-2,-2,1,0,0,0,5
19,none,-2,-2,2,-2,-2,-2,-2,-2,-1,5
35,none,1,0,-1,1,-2,-2,0,1,0,5
78,va,1,1,0,0,0,1,1,0,0,18
12,va,0,0,-1,1,-2,-2,0,1,-1,5
87,popular,1,0,-2,0,1,1,1,0,1,5
40,none,0,-1,0,2,-2,-2,0,2,-1,5
78,none,1,1,-2,1,-1,-2,1,1,0,5
79,popular,1,0,0,1,-2,1,0,1,0,5
2,va,0,0,-1,0,-1,-1,0,0,0,5
22,va,-1,-1,1,0,1,-1,-1,1,0,5
50,popular,0,-1,0,-2,-2,-1,0,0,0,5
41,va,-2,-2,1,2,-1,-2,-1,0,0,5
7,none,-1,-2,-2,0,-2,-2,0,0,0,5
91,popular,2,2,-1,1,0,1,1,1,2,18
23,popular,2,2,-1,2,1,2,2,1,2,18
48,popular,0,-1,-2,1,-1,-2,0,1,0,5
86,lyrics,2,1,0,0,0,2,1,-1,2,18
39,va,0,1,-2,-1,-2,0,1,0,0,5
87,none,2,1,-1,1,1,1,1,1,1,18
85,va,-1,-1,0,1,-2,-2,0,1,0,5
90,lyrics,2,2,-1,1,0,1,2,1,2,18
8,popular,1,1,0,-1,0,1,1,-1,0,18
10,popular,2,2,-1,2,1,2,2,1,2,18
24,lyrics,0,-1,0,0,1,-2,-1,0,-1,18
36,lyrics,2,2,1,-1,1,1,1,-1,2,18
1,lyrics,1,1,0,1,0,1,1,1,1,18
23,none,2,2,-1,2,1,2,2,2,2,18
65,popular,2,2,0,2,1,2,2,1,2,18
75,none,1,1,0,-1,1,1,1,-1,0,18
35,popular,2,1,-1,2,1,-2,0,0,0,18
52,popular,2,1,-1,1,1,2,1,1,2,18
91,lyrics,2,2,0,1,1,1,1,2,2,18
86,popular,1,1,0,1,1,1,1,0,1,18
71,lyrics,2,1,0,1,0,0,1,0,2,18
98,none,1,1,0,1,1,1,1,0,1,18
77,popular,1,2,-1,1,1,2,2,-1,2,18
17,va,1,2,0,1,1,0,1,1,1,18
3,popular,2,2,-1,1,0,1,1,1,1,18
99,lyrics,0,1,-1,1,1,1,1,1,1,18
